qid,question_text,target
6f7187289c474610cb66,"Is it normal to assume that even doctors think about just getting off work, finishing job as soon as possible and go out and try to humiliate females (and I becomes to believe it is reasonable that females is loser to males)?",1
b8743ddf6ba1777e22e0,Were the Nazis so perfectly evil as we are lead to believe?,1
0705abc221f8934db38a,When will Americans learn the only way to make America great again will be to revoke voting rights for hardcore Trumpers? Do they not realize they people cant be trusted to think for themselves?,1
8e94308c5a590db4cad9,Why do black African men like non-black women so much? Do they not like black women? Why?,1
6ddd71d201da6f691037,Is it bad to physically punish your infant for crying?,1
d5b75ce7a9e570e0accc,How do I approach a girl yet I am ugly? Should I try to be rich in order to look attractive to girls?,1
9bfeb6dd6b3f43463c77,"As an atheist, is it bad to troll religious people on Quora?",1
9d981c253de492860ce0,We can clearly see that Congress is playing it's cards well in damaging BJP's image. Then why is BJP silent and not doing anything about this?,1
2e66d2a70ada603b8fc1,"How did it become okay to accuse Soros, a Jew, of being a Nazi Jew killer? Why didn’t Roseanne Barr making such slurs receive attention until she made a racist tweet against Valerie Jarrett?",1
4fffc2c495db10e227f4,"A guy put his dick up my ass, am I gay?",1
34c61e926f65a0611eb7,How do Muslims conclude that their faith is the best without even trying to know other religions?,1
a18e58c839433f1d1485,Are we being dehumanised?,1
5ec30c122e712688abec,How do Palestinians explain these photographs taken by Palestinian Reuters photographers Suhaib Salem & Nidal al-Mughrabi? Isn't Gaza supposed to be a hellhole full of refugees?,1
91be1fa57303e0c6ba3d,Why were the Jews kicked out of every country they tried to settle down in?,1
2f30c70d0fdf8ce90a6c,"Am I the ugliest black guy alive and a 21 year old virgin, why is it hard being black?",1
3cef12b1373db945b9a9,"ABC news lies as usual, insulting black people by calling Valerie Jarrett, who was born in Iran, a black person. She is a Muslim from Iran. ABC News are liars through and through willing to say anything to stomp out freedom in America?",1
9cbeac48eb6fb0ea8a65,How can I get a Quora Moderator fired for being both totally incompetent and for harassing contributors?,1
e7607366ba71d2c7de29,Why do female are bad at football?,1
8099f91710f6dd445733,"What really was Obama's legacy, a powerful Iran?",1
56b2e818a33fbc0dddb5,"Is Denmark the worst and the wildest country on the planet with the worst, arrogant, selfish citizens in the world?",1
ac7ba3f5efc6037e0090,"Do you want me to tell everyone how I was harassed in August 2015 at that place where the guy was using private info to harass me? And how so and so told me ""nothing is going on!"" after he and his wife literally threatened to murder me?",1
0992ff107d070b533227,Why do Sikhs say Guru Granth Sahib(a book) is living Guru whereas Hindu idols are lifeless? Isn't it dogalapann of Sikhs?,1
65d5290a9d3284d7c0b7,Is it legal to eat food in America?,1
ca4b5b4f592a8db73ada,Can Brian Bi crack IIT-JEE?,1
eef114beb86a51aee655,How can one best avoid transgender people?,1
13ec30420d4cdcf0bfc1,Why is it painful being black?,1
af2ce2591db8617e3544,Is there any guy having a 5-5.5 inch dick who can share his sex experience?,1
de7c4080c6ae1e1417b2,Pakistan organizes the Mujra party in England to earn money for its bread and butter. How does it expect to provide for Kashmir?,1
063c26dedcf1002c14c0,Why do so many western people try to make judgements on China even without adequate knowledge about it?,1
7f094be725fb85568a77,"With Communists in power, will Nepal now become an ally of China like Sri Lanka? How should India help Madhesi immigrants in Nepal to make sure that it doesn't happen?",1
141ecef81b9c373541f8,Why do white people walk out of the room when angry?,1
6deb5560259e3604ff5d,Would the US improve at all if we dropped this fiction that Michelle Obama is attractive?,1
174026d4df02d6d3ef69,Is clubbing baby seals funny?,1
caeac9324723a05c2cab,I am scoring 7.2 billion marks out of 720 in NEET 2017. Will I qualify?,1
a1581d7c33e5eb187704,"If the European Union was created to make peace in Europe, then why are our so-called ""leaders"" forcing millions of Islam terrorist-fanatic murderers upon all European countries? Is it sabotage?",1
7dc7138e8aa5244425b0,"Do women use silence and blame, or shifting to mask the fact that they can't communicate?",1
9e1094595402f187b596,Why don't India give up after being defeated four times by our (Pakistani) army?,1
a015c3218c008e850a42,What was the perfect date of John Cena's death?,1
95bb5e37af34a958d17b,"Are there some unlicensed drivers in America without the official permission to do some transporting, that are making money by driving a passenger to his or her destination by personal car or motorbike? They work nearby metro, bus station, et al.",1
0c671fc511cd5552bb0f,Are there people left in the US that do not believe Trump is a racist?,1
0ed35aee536a2bef10d3,"Has Quora been ruined by the so called ""American left""?",1
c4e53d1da71215018265,Why do Muslims kill Christians and also why do they enforce their religion on other people? Cant people have a choice?,1
a5d19bc80bee21d3d086,Should Indians stop reproducing?,1
684aea04d10131136538,Why do people hate Muslims or people with hijabs?,1
0a70b3da4485f0d05be7,"From the suspicious information in the Steele dossier and how events have been unfolding, doesn’t it appear that Russia has been collaborating with the Clinton/Obama cabal in a soft coup attempt on Trump?",1
88d42189747fa5def8ad,Did you realize that no one can suggest an edit to an answer you gave about wearing the same clothes?,1
a406b6a248008ad1c51a,What proof is there other than fake photos that the earth is a ball?,1
7fc72385d3fd40f0065b,Does Rahul Gandhi swallows semen?,1
f4b10337241f9d26052e,Have you ever killed your wife who cheated on you?,1
21805896cf2aac25477c,How much money did England have to pay towards the US for saving them from the Nazis? If Russia invaded England will England have to pay again so the US can save England from Russia?,1
32f398a4650733363d19,How many women has Donald Trump cheated with on Melania?,1
180800f03ae6a5273531,"If the Christian God were real and we really were his victims, why don't the supposed 'believers' rebel against him? Are they just weak and self centred, and want heaven despite the hell to be inflicted on 'non-Christians' according to the ideology?",1
152c12502fb225c5775a,"To prevent him from becoming an SJW, I whip my son everytime he expresses a left-leaning opinion. Why does he hate me all of a sudden?",1
38e215a834dfeb56f5c8,How much do you value yourself at? Where could I buy you?,1
679fab0259b765b72a28,How many nuclear bombs would it take to wipe out Pakistan?,1
00175f5e9c85b110614e,Why do Americans prefer just to not show up somewhere rather than face even the mildest of conflicts? (My colleagues and I have noted a growing number of people who skip any face to face meetings without any explanation at all.),1
9f9422fd08982067ba0e,A crazy scientists kidnaps a down syndrome baby he tells you to scalp the baby if you do so he will give you the cure for cancer would you do it?,1
385c163072a394917f29,How many times can a Christian commit a sin before God writes him off?,1
25706c386a1ee4d1bcd1,Why do white people look down on African and Asian countries?,1
e074ade7306097c3cd4d,Why are white people so obsessed with the big lips that black people have? Why can't whites be proud of thin lips?,1
327cacdc9afc0d2e570d,Why are conservatives so whiny?,1
da865e37c4a0dabfa44f,"Is Netanyahu's statement that the grand mufti was central in causing the holocaust anti-sematic, since holocaust denial is anti-sematic, and this claim denies central facts about the holocaust?",1
304a16e039e22c5d0d40,"Why do people ask questions on Quora when they really don't want answers, but really just self-validation?",1
22366980acc94c9f68f8,Why do a lot of Brits seem to speak some kind of Saxon slang instead of proper English?,1
afe3fb09a39a26e6c763,"Why are the Democrats right now, the epitome of narcissistic disorder? Example: jealous, exploitative of others, and arrogant.",1
133b03ce856e3b704dc6,"Why, in Indian pop culture, Bollywood and Hindi speaking people subtly are spreading wrong notions about the Bengali men of India, which question their credibilities? Does this mean Hindi speaking men are naturally inferior and jealous?",1
91b2c0a5185d3ddbae6f,Can BJP ever think above cow vigilance and looting the nation?,1
3d98128139030d950168,Why are there so many evangelical Christians living in secular California? Wouldn't those people be happier if they moved to an ultra-religious Bible Belt state like Mississippi?,1
c20c87f375bb6a7431e1,Why is everyone worried about women’s safety but never talk of male safety in Delhi? Are men just dirt or they have no value at all?,1
ea84f252d47afb7effdb,Why do conservatives get so angry when a professional athlete refuses to stand for the national anthem?,1
65e40b856e4cc456b1a7,Why is dressing inappropriately not a reason for sexual assault?,1
eae3ae03ed269044fd0b,"Why are Americans putting ""fucking"" in every sentence?",1
3993eb0e972ad193f120,"Don't Western men think Western women are too loud and masculine, compared to quiet and polite Japanese women?",1
6f15a6ab652bffab7726,"If the word ""science"", basically, means ""to know"" (not ""to theorize""), why do we allow that ridiculously theory-based community to call themselves ""scientists""?",1
e49672ac81372d829ef4,"Beijing said that 'On the South China Sea issue, Xi personally made decisions on building islands and consolidating the reefs.' Are mainland Chinese that dumb to believe that reefs can be 'consolidated?' (Can someone please consolidate Beijing?)",1
e2190d450318362b4318,Will the IQ gap between caucasians and negroids (I realise that these terms don't exist but ya know) close once Africa is developed?,1
5587778548f58662f350,Why does my wife have sex with her ex boyfriend?,1
28d7bddc1a7a1d1a1d7e,"How is it fair that my friend is a year younger than me but in advanced classes while I am in classes for the ""less intelligent"" and still am failing?",1
1043422a7ee8eaff0c99,"Why are there so many ignorant, nonsensical and poorly written questions on Quora?",1
075052aef6f1a470db46,Are Americans the most hated people on Earth?,1
fc02a75dda8ab918d7b6,Why does saving the honour of fictional women like Padmavati take precedence over saving actual women from getting raped?,1
15a9b1a1121171ea6bfb,"Are you Italian? If so, were your ancestors gangsters?",1
8260345b31930445d5c1,Is everyone on Quora a loser because they have so much time to spend on this as they do not have a life/job/family/social life?,1
d37fc9ebcfe687525a60,Are you unhappy from the MailChimp support? Just 800 of them are responsible for millions of customers. I don't think this is possible.,1
4c372a68a214c3c89d66,What the hell is wrong with Europe? A safe zone for women on new year's eve? Where are the feminists with big mouths and leftists who call for punishing sexual harassment NOW? Disgusting! 2018 begins BADLY! See link.,1
